mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
379.17977_2.57	54903.23184	86863.98435	63745.98163	121881.3165	54156.921	129918.985	94217.59629	135671.9248	621654.1356	63951.92085	104572.2377	139288.4655	212427.7309	223451.1279	238018.079	136887.5528	121875.3637	134963.9165	39242.35845	51267.74858	129007.968	91062.3873	150754.8939	36786.52417	101567.1077	104904.6777	625484.6851	143908.7371	106562.9042	33041.62232	24753.84044	30128.90149	31991.83951	105045.056	99017.09952	111508.2063	100033.2686	106289.9605	111638.8949	104655.3095
508.34109_2.075	26880.47555	18943.97183	46422.41672	13886.5876	35846.02807	3131.873189	95367.14871	49306.09738	106417.7985	497300.4627	124200.8028	51414.39238	65208.80625	45734.13973	65869.89496	41459.73556	194643.5325	825615.7955	76343.73908	8831.866716	4352.055836	4414.912946	4264.196772	3714.304896	3987.780827	4117.146391	83615.60778	9942.820033	4109.326698	4197.666159	3871.11174	4294.336893	4363.958728	85253.66569	86109.58967	92984.52613	84825.77128	83702.08692	88678.07606	88339.60857
852.63948_7.597	12281.51818	84408.79595	20986.21811	11718.18382	12540.86599	12245.64903	62033.93196	132671.2318	593645.1372	308597.5246	133212.9846	804541.9146	14834.23921	181589.3878	94040.494	93522.36341	12043.5358	24253.11486	106107.694	11759.63619	11567.15725	40095.60249	28115.19799	12485.19573	13419.62033	40376.06468	208307.3636	18092.46053	109055.9134	11672.22538	11639.3435	12004.84018	11886.32961	44103.19334	42411.71887	43754.85276	43014.78154	39685.21318	44643.38951	42825.98295
1742.30472_9.448	40973.61992	41913.02795	50908.0115	41183.98656	38887.49991	42348.72347	108661.668	251596.6595	294396.0299	511684.8237	39404.10192	43664.48803	37957.70408	238340.8228	62829.56849	177095.1028	50716.90714	788506.0975	249555.516	39942.95298	42701.11436	49856.78041	136924.7476	42919.38763	58142.25313	39514.61459	47359.90875	40890.19307	295540.3761	43577.91686	40861.4429	44030.93222	41181.52442	65365.45447	51636.13366	46104.6979	46531.38093	52860.51889	51572.92254	55582.16491
737.63057_7.723	158036.3482	61278.50736	79825.01115	192676.1073	77092.13506	87302.48478	77157.50553	42102.92067	799625.7988	321269.1784	17729.00036	311147.3544	48211.60966	404112.7774	66222.43716	74195.44795	67459.53771	150958.006	647251.879	25793.91888	29603.4816	139242.9417	81614.79531	19200.04701	578719.4142	94664.62284	276628.0835	21042.16615	98449.07108	14006.27324	13605.02273	13833.45939	14929.18664	147578.6557	148562.1214	152258.5892	42498.8957	150964.4509	148496.1691	139034.4986
868.6076_5.581	23206.38669	20038.07078	26455.93132	300923.2919	20817.19893	147807.6792	260403.4831	233525.8254	620814.2054	420544.3412	28083.00883	197004.9658	116757.9394	486418.1554	219015.0887	162517.5819	93938.07953	151267.4317	150722.3368	24285.35111	38272.12166	400799.6408	257339.3325	51306.75727	167189.3899	28723.48308	33885.031	19473.68374	272560.6436	17723.84642	18790.69323	21152.82599	20152.87807	219141.4581	223743.0043	250541.0513	247591.311	226725.2294	231344.3945	238668.2949
989.68737_6.927	38826.11249	297274.0343	178743.3935	34087.05859	103489.7143	50271.60751	163862.5994	249298.9879	287669.9259	208134.4283	236568.8659	530221.2631	113434.7425	254822.5142	212236.5283	261346.9419	44420.27439	105661.863	381615.2146	75642.33846	20201.2704	141049.2705	188188.0933	193676.9534	189451.46	293401.633	702185.1601	169935.1833	386752.4802	17432.77378	17520.23733	18047.82407	19838.12041	291346.39	287771.7636	292875.0178	290190.4033	297979.6346	295757.6134	296279.8161
851.53766_2.014	9023.945932	6394.41864	5599.352422	6923.976736	7265.899752	780394.6382	5927.152113	6146.052929	10368.1886	6447.456318	12995.06861	6430.692352	25627.67599	4239.636667	6670.750578	7289.143879	6151.785279	6376.599242	6620.552692	15550.59007	7431.856583	7157.488077	7214.644504	42996.46461	45541.21186	6303.162848	6842.088296	9566.242046	6136.39838	4258.167307	4209.080093	5967.034893	4649.974762	43552.46345	41370.50695	45747.98561	45559.71229	45367.6523	44749.51568	44008.5326
493.46291_4.755	61698.71386	155664.7233	150823.5759	75474.7027	61755.21948	68056.36422	96853.15996	152826.0152	352324.7426	80731.3852	119829.2746	650166.7154	79671.9338	147852.9512	121861.8536	95534.96775	70754.24171	78700.57391	71418.64068	76501.87544	68521.27628	71066.75668	112131.6801	73938.39432	65397.4917	138453.6031	278758.9266	83421.85332	105338.5122	53824.94932	56703.22556	62001.30938	52596.97424	137606.4738	145279.9341	142212.8516	148481.32	147994.6539	151262.9098	144368.9335
271.22779_1.309	802032.4123	569778.8414	483123.4228	684529.0378	626898.6649	639858.7926	667615.1498	660656.2338	117400.4498	679148.9554	476819.9249	682013.4757	124666.7329	62164.70533	650250.6947	745297.7858	654244.4858	587508.0799	723577.9873	714391.4578	679323.14	738729.1134	704901.0611	532786.3639	635398.2557	634253.3771	698995.3108	97592.71877	646860.9414	34400.35078	15870.29501	46961.90341	127693.2437	602752.3606	601222.0448	623777.095	618184.6562	619597.2081	623717.2716	611868.943
1610.18791_6.596	15524.62429	47872.26139	15530.2745	17827.85876	17064.82088	17153.67424	218574.1742	45784.52534	426804.3148	631721.6879	16704.85117	185612.6201	19844.59813	246166.7762	95475.03393	130221.4593	17175.41174	142114.0341	277674.4365	16091.25184	15567.88493	94405.61557	498780.2256	14865.63861	112322.7288	20339.50386	88877.88932	16663.0832	394318.9583	18068.45681	19924.13288	22447.90589	22051.22243	118625.5049	120568.9191	114625.8286	112990.905	125570.9962	116515.1119	118075.6697
639.26989_2.675	5852.525621	94212.26016	61435.08569	5028.626795	5555.848663	4965.127038	24420.72586	80552.31676	650384.5256	42686.54747	26210.6229	697746.5851	56868.15013	148279.8084	66815.80022	30873.01742	6938.206454	16708.98737	5352.445924	6019.379053	4669.056867	27674.60495	4680.616533	26407.5444	5452.614486	62935.45385	227333.6409	56773.44554	4557.997451	4405.647585	3978.526269	5353.019518	4977.871062	73122.47021	81396.69895	80676.39318	79847.71853	79506.21625	81202.79808	78644.27362
883.53511_3.862	16457.90326	17539.55199	18844.37336	16626.02287	17335.51772	19295.9855	236080.7639	90600.39764	647813.5857	835782.7857	16842.29325	135598.2097	17126.58433	541037.254	26612.03167	75756.88093	17150.78554	133843.9652	118383.7709	17375.2248	15536.5077	93128.21968	37900.22497	15982.17033	55301.18402	17153.23794	16724.78551	18143.29753	297523.7647	15743.47959	15870.60362	17735.66016	17308.93149	90598.48866	89882.45004	98636.08366	93382.43091	92387.35124	89040.92966	93451.88276
846.5955_6.685	14707.27911	461051.9623	14049.71397	21898.36388	29236.5538	12924.87988	15688.33238	703584.3943	229856.8985	18383.68595	407222.2947	18122.16376	15327.73433	252176.4539	14941.92439	119622.0962	13345.05043	14039.08096	15362.38743	18794.4175	13044.77698	14437.90648	13263.51919	13294.60245	13048.71683	97241.33289	49931.82045	180567.8858	15768.8821	17720.31661	24594.32588	37934.65945	31116.15051	58625.76622	48103.03786	58692.14704	58055.62958	60889.63688	56517.51302	57466.57821
666.58671_6.902	45320.52301	169256.577	335949.8694	319069.4592	40737.81945	49729.34139	26761.93194	967258.3013	101272.9055	140017.437	317538.2713	39645.88395	41764.16609	93284.42689	418917.5469	169760.5381	105064.3319	109076.8503	246753.4538	27853.63576	57628.41231	41822.13905	156869.7243	187571.1372	486438.4613	680412.0816	71344.24086	61773.13313	93586.47376	43600.22916	42996.61502	40703.90368	64319.96999	343885.5825	427668.3661	237812.5362	439280.7907	387152.8764	397234.3044	424342.8122
886.64683_7.088	38308.37253	86726.08053	46554.78093	38808.09053	40354.6551	39986.72405	252778.272	54483.82829	380080.8719	634770.6967	143926.985	766810.3779	103572.2588	276023.5449	205159.569	80624.49442	633244.2285	44613.19394	46621.3199	37913.01671	53387.90684	156709.9151	70594.27683	39334.06414	60701.7892	43098.90765	144422.6233	39910.65314	56369.65032	36237.74553	37507.89933	39183.43658	37236.27313	105255.9446	99207.84405	99426.37717	99025.50065	111966.055	92415.49654	103294.739
1020.59378_4.503	7279.887161	9475.25151	7754.031683	7709.715772	7544.484732	7721.333991	162522.6279	10712.53136	452742.2497	850887.8837	12361.57056	197259.3186	22699.14653	193310.2547	82255.89386	8395.687583	69856.71829	8241.18212	7116.503772	7412.541169	38030.88193	20845.72553	7972.83399	7223.12565	7377.845842	7645.088276	7482.203465	8121.241328	7686.629574	7098.811452	7356.627737	8191.682984	8631.849826	40701.41135	37758.12609	37618.85513	38334.14078	35960.13431	38243.55647	38563.29892
1012.83117_7.592	27919.92057	97101.45871	97740.21262	27016.69759	28699.08994	28949.21526	339431.3537	179151.129	453438.3474	691453.944	116717.8776	347480.8368	162841.8436	540542.3509	184114.3656	94898.72972	142563.9402	492260.7565	30958.68847	27802.92959	30343.78964	63484.30672	108105.8318	29420.31575	31834.58627	36040.36296	308868.776	31342.07911	138770.6629	25847.06467	25774.25079	26583.6094	26321.1787	156471.4985	156107.0783	159514.0479	160061.2565	160641.0507	166170.4269	159120.336
491.44722_4.204	7868.406463	72414.04702	37909.99308	8355.134097	8628.394121	8066.801194	9236.283066	36080.7387	288214.9372	7820.713607	58836.1115	673079.8718	13163.96136	43195.40976	84213.11688	8257.890159	7781.849116	8096.959329	8015.979274	8671.380194	7978.635396	7778.527398	8229.173368	7562.941501	8033.322576	8068.494029	304704.568	17208.32183	8631.438307	7990.855177	8026.200897	8960.405762	9363.213863	67233.91091	67604.33567	68256.99995	70321.4934	68462.13783	67446.48174	68546.58324
1046.73629_6.638	21954.79777	84351.62673	46658.66231	124579.5597	22786.61116	87231.23945	288725.6551	131643.5383	99836.53254	672090.0882	108778.8729	158038.4329	68173.63418	295684.734	78648.55469	79835.52363	257268.992	61591.13854	470620.3046	22162.22051	352531.551	414318.2849	50659.1498	25645.59338	53209.19014	32580.48001	53471.3847	26645.54669	108967.2389	22647.46204	23558.8177	26132.41297	22967.14861	129603.7006	141973.9631	140674.4071	144783.826	139743.9105	141932.6913	139722.9086
1657.28425_6.575	13682.93576	14446.26699	13566.05814	12960.16397	13049.88019	14893.12705	199893.8861	33142.21	472161.1841	862912.8354	13149.59051	207609.9236	14385.06246	316503.3293	79555.97903	15456.38719	31015.16734	51281.49829	42599.0398	13674.12244	12794.69526	94945.92905	92866.52032	12874.02647	17104.21482	15009.29523	15484.83689	13980.95548	223049.6992	14812.59355	15718.64387	19554.47726	18018.29477	36862.59876	37805.4411	39754.02815	38322.89208	40360.12755	28404.68113	37331.92218
398.32769_2.671	41648.07024	146087.2399	82302.44817	36692.86293	51163.11871	21691.31023	690834.1727	195008.0172	341827.9079	418608.6187	62290.2325	504365.1466	63365.84569	274963.3885	288690.4035	282256.5181	128084.1901	306196.1281	252667.4293	30644.41786	19670.02276	32122.94991	22822.84802	21460.10003	21304.64424	122628.5907	198299.1677	27939.21397	26956.15532	17540.62807	16797.18187	19067.24112	19620.40971	164715.4156	163651.756	171952.0764	174685.7429	174553.7348	171280.2431	170577.2301
729.6008_6.707	11713.97515	21435.14519	12387.19867	12967.88103	13013.36015	12557.74663	24283.81244	33730.01804	199169.2154	58633.83619	27626.31033	598732.1007	16925.92181	215424.9848	19438.22946	73050.30788	25687.45508	12682.08056	13358.70466	13191.25458	17583.11945	16435.18749	13620.4359	13649.74085	15052.81717	17091.99828	146360.1432	26142.47312	14051.57426	14541.16078	14139.39557	13888.16537	15766.27139	44229.64472	46168.22341	41620.86038	38686.38257	44097.40724	45847.25623	44365.60209
1611.19087_6.594	13286.439	31401.49311	13334.8166	15719.92925	15273.25312	14633.72652	236234.036	42478.85306	448591.6696	668359.8618	14360.54801	184685.6561	17183.88566	213253.949	122766.9516	118116.8652	14510.65349	136534.2127	311584.2891	14427.98826	13818.09594	91340.71325	413763.2112	13333.03692	117893.2742	18849.72377	60427.84947	14461.24759	414001.0244	15279.42485	16848.6603	18636.66132	18647.41408	89391.38453	89842.39785	78524.61835	90663.91836	85691.46999	88129.8448	87128.10152
659.51339_3.874	39054.4635	150722.5311	132226.827	39420.02263	19613.09553	56345.62623	432080.9567	182187.0647	650249.177	805413.8218	81997.88582	519358.3925	216297.6204	534307.0508	290410.6074	77417.56755	193573.8252	176768.7975	386911.4746	23726.77236	137393.4063	178246.2435	125796.3303	69230.8392	86091.24493	51731.86784	238169.8238	48832.38962	132108.558	17639.03122	18390.08704	19871.07497	19392.96717	229794.972	238233.305	231355.5898	232103.2002	223313.0265	233535.5062	229498.7581
946.77127_9.283	16076.687	101737.5996	13364.63018	14119.80344	15097.83572	14686.27287	179975.3838	61239.1957	82573.87069	183007.5281	14030.66187	567973.1866	20559.3011	112222.089	135971.0474	19802.17232	14151.58144	15737.24711	14317.4259	14395.55756	75546.93284	101344.3005	52335.77479	15365.87573	19063.61229	30064.01447	240746.6618	14221.21689	85592.88533	14360.58274	13650.5458	14621.46336	14451.00491	76210.80854	68369.37607	78856.94867	82382.90567	76454.40501	81826.24008	77644.41341
838.65997_7.92	15916.93257	206175.5918	157988.6141	14700.91417	16088.97344	15572.02338	200646.8637	153307.173	640369.3341	497766.3272	58231.96339	796210.6191	48855.39921	312215.0573	180469.5034	125122.5564	37577.4314	224064.5792	14290.3641	27004.92915	14270.48087	166757.2362	155323.823	31204.12923	55810.99496	107602.4249	686776.2474	23022.38521	315346.442	13821.97863	15324.9682	14410.94991	13866.228	106260.1045	100286.972	102606.4186	95541.14265	101965.7663	105647.7268	101754.3266
863.69505_7.348	9156.457061	235584.7817	157173.5383	9120.550151	9189.967367	9975.664964	75095.48975	202803.3252	414398.0075	43488.96456	30242.79338	672154.6635	66621.41273	365656.4959	324320.5631	132834.2161	10279.20787	18830.05956	11754.61234	33775.2403	9873.549543	94514.54518	76731.23154	89432.66067	18080.90164	197519.9839	561106.1169	82232.56443	61784.35612	8260.957959	8559.995485	9000.247327	8734.283726	144168.0793	146685.2333	146634.3956	148448.8884	151319.4536	150261.1841	148824.5985
731.58476_6.985	139770.2898	83920.18881	239413.517	108185.2763	296541.5486	251072.5819	551865.8688	728177.877	645543.0378	237678.3339	447402.484	224972.4801	125818.2818	630387.4766	306791.0846	196820.1249	376687.0276	561606.2432	483265.1587	222984.3741	767107.8433	671562.3578	540105.1233	99751.02483	866685.1156	127343.3117	156899.6086	252525.5355	268427.2348	114309.0806	23039.83328	67302.81788	91066.70993	324070.7616	130598.704	275217.5871	269638.1643	247326.4884	300266.9401	264586.9835
1294.82299_6.871	36742.72329	31811.53837	27562.83551	27136.92407	26479.42033	27280.51119	219467.3584	97564.91353	153548.3844	159960.3061	27645.1453	33707.27467	26352.67449	174332.5578	39789.63789	27559.33836	29773.38405	775657.1408	112259.4299	26041.02226	28620.75051	133586.5631	275851.5207	26071.47351	211917.583	26643.16953	108607.4792	27332.7413	630801.3073	23584.24339	26413.6172	24541.87767	27630.93298	81209.89186	86232.5666	91822.11107	78348.17605	93509.4585	92110.47805	86883.1766
521.24021_3.11	404748.4746	532719.8871	600169.8928	618247.5683	549968.6637	641776.3119	623586.0325	720784.5798	17908.78734	725040.3556	521099.1494	628373.8834	15266.95122	17983.61815	603881.6227	751225.7507	575821.1623	597268.4276	744329.9737	655485.7928	667833.3844	474941.9586	608547.835	540421.5624	570097.0571	540718.6244	739002.7067	12809.8289	547677.2927	11520.49323	11637.10712	13090.667	13350.76837	599520.6238	598339.3113	586171.4977	591614.7027	600427.3502	603242.5055	597891.1499
467.32014_2.775	10860.92716	59333.27439	55088.66918	11302.72179	10776.16715	10331.81312	28878.15026	72043.0964	270845.2818	89288.22883	21213.60425	623836.2619	43722.87347	172416.4074	59026.52991	16808.25389	12129.45339	20270.7683	10966.99267	11240.50486	9991.704293	28106.28196	19293.22245	15697.06394	10249.21873	44217.70168	145436.0452	39812.53433	17570.5901	9782.633219	10218.00292	10922.63461	11221.19515	81382.3383	83455.92755	82763.50098	83706.78049	85239.81476	84775.80389	84187.16921
1755.33571_9.597	50110.34917	156211.1814	67228.66443	53190.48944	52319.58226	43245.14329	297446.9209	499710.321	586397.9363	656593.36	307657.5746	335662.9518	50764.28972	356235.2253	448789.5246	382560.672	97117.38455	488907.5649	240113.0162	49900.94291	49252.706	292367.8181	522366.3231	50396.3236	166125.4566	88237.22848	260093.8404	52114.34916	380584.5854	44080.93617	44224.92062	42412.06356	43920.72706	220574.1171	220738.886	201320.8595	214640.3318	239974.0025	211555.3797	219817.928
1009.68166_6.953	112331.4625	144544.7844	188165.7303	84473.67372	99715.66313	185159.6302	397952.6875	241042.4803	352050.6284	445327.4712	115350.3871	213931.3192	238401.1323	376358.2456	209732.0877	265984.1668	283361.5182	519175.8964	723965.799	57727.54076	299163.0013	457436.1018	377042.6489	123344.7811	219792.9044	92491.39956	367114.3684	75309.33736	475030.2216	48833.69312	50640.80438	50469.31292	53144.43446	233551.8042	255376.4748	256109.3784	259773.5285	286639.102	270827.1738	258971.3801
848.64698_6.007	22665.76362	94629.02295	73748.10944	25401.37554	24548.91069	21449.86986	35161.21468	51806.85839	569587.0673	154604.865	93204.30136	610311.2729	56684.00128	147537.72	46347.3612	67887.85583	21843.057	37134.95539	62386.8727	26473.74554	23371.42601	65522.49903	47818.06236	70639.63505	38262.37031	83201.72218	503802.3887	59171.86057	90998.48128	25524.46692	24016.70063	26348.15888	26719.46399	135011.2845	131813.4309	133708.8056	134901.0352	138631.0983	139603.4632	137205.6919
956.70233_6.964	48420.60275	154639.3449	153150.8942	50187.08015	50616.7154	187711.5616	124620.2127	179305.5529	528474.4558	236937.4687	75013.18988	698356.7122	97569.48956	318234.3077	206475.3535	371901.5124	84954.1653	127077.1486	135265.312	48783.10927	171267.1406	125081.4793	158529.2732	87580.90246	138008.8794	111901.1044	509957.8854	83345.2612	262451.4393	51820.8399	53738.49177	53898.01787	56395.26838	178708.684	179802.0617	195937.6441	176052.9173	182010.7184	178624.1292	186911.9976
871.58201_5.903	82689.86365	31985.10785	25043.76233	73007.65285	24078.52143	59163.8936	153648.1894	151080.0657	407523.5626	255331.7475	24970.64991	125223.5391	51879.52627	423385.7419	118512.5344	140900.3801	77273.61549	187170.7609	624239.7075	27946.56452	24813.49142	184713.446	124515.7619	25853.50171	206823.2309	27134.17018	27962.88191	27666.6772	288063.4956	22989.8562	22603.95247	25009.37479	25351.75984	159166.7299	166289.8919	165368.5104	166276.5401	170908.0944	167352.1118	166461.8949
941.58277_4.306	15183.07308	110065.5501	43883.53975	15856.26133	17060.68672	15877.65196	31428.36105	81679.10324	448825.6516	246560.1342	24438.41133	628286.0998	24158.81293	312758.8523	97941.10859	111035.9553	15372.25547	27888.63901	106319.5737	21246.27949	15315.53925	34493.69645	36317.6293	27679.13304	23580.09516	104202.6195	176776.1115	51322.9993	41892.09259	14227.92805	14384.95178	15934.58702	15831.47041	125622.8291	130961.3104	132491.725	133186.4288	134556.0121	136565.5819	131768.8234
430.37233_3.18	33933.33931	433560.8118	209301.6341	130992.8769	26983.80892	25761.71923	54543.22691	402154.831	29737.57287	313937.7007	350083.3665	25868.04954	28566.31225	28856.01803	688588.0581	117690.1046	223079.7606	149052.0745	88761.09931	26942.31133	25697.1069	25846.51535	27149.03791	24495.21001	24611.08744	27060.39849	24183.37587	28467.69868	25791.09984	23576.97076	23795.24094	25946.35652	24455.3723	103217.3768	104007.0816	104609.9915	106033.4264	107936.5065	107893.3306	105663.9638
1138.94325_8.608	30863.89532	29887.39165	30837.63954	30817.32609	31800.15344	31074.54416	29239.44106	109543.8236	592614.7907	28449.65458	30911.27491	667442.6294	28472.43913	117565.874	30800.45661	48949.65716	30309.50877	29804.38076	30019.79766	30080.14295	29067.76815	30890.72358	29739.40007	30475.65533	30044.75467	80994.67211	40809.76687	33262.60384	29460.04749	29405.46338	30590.42375	30603.14517	31915.78534	52023.25421	46908.89883	51072.11841	49611.4907	53892.43888	49785.43727	50866.57179
732.66267_7.453	33788.20778	69842.38252	81438.65965	206784.286	27727.16754	71737.16272	653558.9302	160534.5175	676906.2965	712527.3471	40265.49688	482152.8296	78302.36006	339815.1107	126431.4331	201023.1397	147382.292	602085.7002	455329.2267	39594.59927	80753.24328	230323.0971	276180.2158	111221.7268	126980.135	196343.8445	271517.1672	17916.08298	378503.8354	9501.694013	9469.476985	10206.50721	9800.325404	77196.75783	85079.90468	83218.51781	84193.10936	84180.40902	84752.61355	82487.541
1097.25601_6.496	33004.20692	45005.93074	48318.38114	39522.04425	51652.44673	25729.84065	7567.609262	14869.92814	18735.92955	13892.18905	22663.93784	24288.28389	18537.19712	23067.62782	39903.4218	10780068.64	37213.80173	26736.74673	12429.27151	17661.94493	23297.88639	38341.44859	89899.27811	24452.72964	39390.21864	45736.11108	108763.4683	26695.54749	103076.8874	89166.65769	125013.5628	108185.5171	148376.4531	612284.4615	587010.0618	612790.5526	602513.863	591026.0397	562453.6109	604468.7519
838.73282_7.995	31998.82487	265326.815	236772.7797	249565.0413	32425.0065	40115.01913	97096.32093	701531.458	36273.22467	82693.9769	204251.4834	37218.96597	34014.23572	35623.9	721414.4029	181178.1205	66354.53912	83259.46977	483597.1018	32490.42886	33908.88613	87079.33613	213003.4109	47850.41052	163018.0408	461482.2387	32388.0331	35399.2519	153476.4544	32174.7278	29265.52255	35001.79238	33100.49132	133031.0718	140700.9193	138687.595	144383.4214	138091.201	140780.3437	138556.695
986.58493_6.603	117924.3157	333941.1188	223019.9951	76495.68302	40855.08306	189971.1221	482691.4479	327983.5729	360847.2158	390217.4991	105065.6348	147286.8959	239638.3637	495188.628	415216.2354	473815.5832	200941.1741	476819.0048	541442.449	167310.4376	81905.71386	463534.5021	486646.9427	130468.4586	480159.9498	318283.7065	374128.4537	126080.9523	624077.2786	34178.82682	37689.07851	42463.12212	41712.74398	433957.4092	406681.4458	432869.7432	439394.0595	443320.8738	436188.2985	429643.5763
1105.26891_5.164	13638.95852	36899.89521	18868.06852	9153.256449	8086.843546	7634.081633	14884.05356	8170.866878	6775.206562	5803.881731	54896.54894	22151.34128	18052.79281	6912.623896	13180.82705	10766.96868	27155.78496	56393.4422	10524.63639	7248.94583	16596.19499	24470.51666	10016.55941	24221.48906	17311.29324	8910.998683	46542.65466	12403.56436	5918.186248	45988.55014	94201.91768	82405.0992	107317.5551	703074.2829	704919.2093	707617.1866	710979.749	706673.3738	708081.5632	708888.2716
423.2426_2.447	646397.3683	471900.0714	417546.674	514573.1633	619107.746	667533.071	506265.142	619426.9492	11524.23727	655791.6709	403068.1114	511374.0635	12376.29012	11031.78255	495820.6533	615422.5628	482818.781	491922.3457	620626.9134	488134.3768	631697.1851	554143.5404	476507.4943	395278.4523	441147.3357	399928.6113	601538.8991	13108.19727	466806.7295	10185.27523	9931.234841	11383.41686	11360.21893	467080.4348	461750.7893	471296.4601	469664.1405	462825.3814	476738.9925	47323.43095
896.52295_6.96	8825.385115	7968.545739	41721.03923	8307.343985	8204.734778	8210.922463	10720.28214	10136.29617	264273.6498	354266.8458	8105.347063	13708.7651	8899.559254	13947.75825	9872.003803	9562.436687	8321.447627	8609.431718	10949.87461	7957.285257	8765.943295	9321.723372	104654.1355	8134.286613	45942.33679	8581.137713	27127.74641	9869.404277	827078.6298	8957.027301	9288.485846	9095.736317	9747.699179	34833.14612	31857.83554	36112.66266	31509.67241	36363.28112	29720.04139	33486.35943
756.59171_7.056	37636.38768	48974.21118	51332.58323	34894.14581	30452.71182	40836.82484	472143.2085	65650.34135	546928.9957	706142.0304	31915.64712	331087.0726	179326.74	365836.6233	306585.8296	35039.89089	144452.5194	36018.74449	38613.77482	33839.07637	37194.3855	58160.51282	37000.59396	34179.2806	36402.33743	46957.02081	42092.23793	39128.198	41940.3581	27113.67252	26817.77051	28571.73742	29468.34746	99331.81144	108197.6499	107354.4324	108663.4934	98667.65296	110526.3635	103701.1189
902.64746_6.933	36446.14884	324019.9419	194085.0265	51748.88645	91217.91201	52333.9281	102050.3585	237441.684	256017.7347	147419.3974	196752.5265	330892.7397	112419.0917	178160.7262	232944.4539	180777.6668	58253.28359	99638.75548	334494.1756	55927.94569	35529.95302	213124.5992	170109.1463	187359.8926	169028.0957	281110.0046	654395.6228	159780.4687	332428.9431	32529.32335	32888.54594	33361.21449	36104.81052	277538.3428	263775.0296	273949.3499	268961.4232	267372.5113	299035.6153	273653.3619
803.62884_6.115	33276.63462	135154.7737	98210.84052	35230.89228	35427.44725	49827.65136	119319.0316	133447.0993	546010.7414	270386.5343	33611.16631	694489.6276	49630.84318	311982.8365	115335.2659	140197.2498	36975.80917	121450.3252	125750.1121	37056.07053	68873.14498	120447.381	103235.2166	46261.76213	59516.43789	102911.8677	408308.7904	37130.678	141631.6645	35680.71403	33466.88241	38234.23883	35398.40803	150783.1861	160670.4682	158718.1994	158552.4611	159579.7811	164519.8492	156347.0399
405.29706_2.365	12438.39237	151748.9164	18565.67998	141148.9534	119994.859	3239.062927	92146.63547	328649.2661	347054.5641	197903.4461	63460.72585	9995.493532	22072.81624	547751.9366	9777.895303	35651.12403	67390.85354	78816.41294	673867.852	280287.082	2857.062091	2544.569457	86745.41311	3581.767369	3404.289827	213561.3582	9494.398439	4751.742862	72801.03007	3756.415036	3911.300709	4145.119522	4216.816663	145950.1025	131435.4257	146089.6717	146729.9675	142118.2911	159123.6243	142995.6996
1119.71562_7.37	165263.2516	239108.3067	168187.8816	93205.79293	124049.3983	175240.7139	222933.0473	226002.2036	420585.4328	280346.5005	92944.03532	242290.6205	115299.6528	481623.8212	177365.895	441247.7131	246498.9309	553305.6352	724434.9506	62319.68957	156006.7638	356782.5801	497138.2047	57110.30413	232069.0831	167038.7095	333828.985	37374.55794	630544.7767	32088.97591	32170.30634	35137.85365	36856.6357	211815.3174	238220.0758	218294.3006	167351.4688	222869.6202	130102.992	230493.4671
810.56379_6.763	22896.1617	119632.1404	323595.4969	34942.61972	44445.85275	52402.54612	557228.0892	229726.2022	530074.9232	646508.9718	74782.89899	355475.1464	295839.9792	356508.1322	334028.5789	174697.1069	423086.3029	438363.2144	213902.3235	79780.20598	26592.62914	63735.00391	223277.4861	52679.14703	75925.64054	54337.62122	201947.7937	194875.3358	335991.3327	21105.83211	18752.39941	26581.34938	23085.7944	191489.2527	218197.5199	217132.8286	194364.7219	92869.65151	203566.8311	35241.10236
1104.81391_7.44	21784.38115	127982.1056	43675.64967	88611.11001	27878.77444	75615.15789	25763.25043	114352.1558	300358.039	68296.76481	25864.74738	326626.8184	19417.96867	86990.21338	39627.76393	64610.94527	22982.80223	68743.85505	727720.6029	19788.17541	21653.1845	113178.7823	33426.39296	20028.53339	117448.0669	127486.4889	82407.16292	46758.72693	216304.3668	18565.64716	17721.89796	18638.05344	18341.0728	80936.99909	86479.34915	86669.57045	86588.48464	86296.37066	86530.80913	86745.05604
612.55761_6.341	7945.331228	55051.58481	66800.28177	8570.697179	8778.095316	8514.354453	69321.69637	119847.9168	546771.8	252381.055	17493.45968	634800.2714	8429.62709	264074.3282	93603.14751	64656.09914	7530.351014	7507.329533	6833.965935	8977.478166	7472.867043	82725.94901	19416.69714	8349.16593	8073.666195	39537.03359	23197.18101	8909.801628	29967.16465	8015.33269	8352.071327	9144.289717	9930.776121	96784.25969	98132.49602	100949.2873	99096.01842	100977.6856	103526.2153	97828.16806
668.584_6.498	142367.6588	138317.8857	243284.3894	54643.26358	69332.69938	32737.52693	34241.64609	127089.3468	109359.7673	45523.25435	56750.14052	818704.4374	400193.4469	88568.31448	307491.4834	23886.47432	32566.77454	665646.3777	217234.4655	239466.3659	85512.8321	168056.5708	329064.549	27889.51017	53389.10778	162979.7409	130304.0617	49781.04802	121202.5631	23030.98085	23326.28309	24660.89492	23308.65718	179858.5414	187796.7174	171631.2041	196832.594	86736.05898	183152.8664	176591.4618
