mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
899.72111_9.572	3949.406762	10385.0156	12894.20001	4789.671767	4084.966447	4114.351147	23131.43552	8563.296204	35085.13699	54024.3236	4960.042239	50685.7685	7627.739754	52313.82295	9704.825191	9369.834092	5440.887774	18523.80589	5125.830277	4378.36018	4577.543996	13153.01406	46399.81432	4308.407863	11042.83014	4998.45243	73246.38292	6101.558626	66703.09392	5674.972164	5459.397411	5702.92285	5293.985591	29829.43439	29821.30948	25365.6082	28925.95386	28981.62538	29663.31191	28691.32608
740.38718_2.404	54409.32008	19051.05775	34795.02416	8084.708122	6692.086567	21884.05983	25451.43836	10621.60114	12094.70757	54729.98566	28818.13367	75265.35794	6660.713363	10329.14761	37761.34118	37231.98843	33338.09784	30609.10302	36865.84691	24516.93655	37349.40174	50226.92367	37216.56781	18937.84731	35000.63107	36378.01978	51191.12971	8245.366149	44581.79301	5608.896155	6542.660377	6950.167192	6169.170925	31426.15462	31417.15054	31397.5361	31941.41285	29025.12388	30508.26605	31630.53243
1102.89154_3.268	14893.5513	14995.47678	14050.01481	71459.56899	37236.72608	17955.42195	20553.89436	20043.07744	2293.864006	20149.97929	14675.49354	33905.60684	2362.249715	2501.80736	18709.49221	21982.04704	15460.97882	13593.1809	19941.8904	35465.22256	22893.80271	18494.11137	17369.83476	14640.74862	19952.17832	31090.0222	19185.28871	2051.941096	75547.92235	2282.663302	2343.913642	2274.503911	2090.742146	36226.40937	36890.84144	36264.41369	36471.13176	36231.39526	40801.65652	36715.51159
624.41064_1.615	12439.69651	24099.00179	20527.2002	23914.87791	13832.09529	28729.37344	42236.54804	19132.16877	21063.95253	46707.42073	12576.50649	55321.62403	20588.59682	77536.46098	34949.47167	13608.33977	14422.74439	17337.92912	62021.15767	31081.77734	47696.60346	40508.5892	42822.15593	13574.21535	22815.52928	74769.42886	49538.08653	7369.538769	53221.76797	6245.876899	6784.304972	7294.308386	7343.82863	39349.14746	39160.99558	39424.86872	39714.32581	39387.24621	42058.67112	40447.90046
477.39411_4.133	60290.7437	38697.15727	39627.73761	55299.76185	41242.07304	52668.82835	69687.41904	50650.95257	22938.10502	77080.16842	27078.48528	66857.24171	14059.93392	18482.63123	64824.09547	48484.60937	40002.85867	32188.85026	61620.42677	48845.2638	68556.8465	62695.09117	64922.13088	38525.34575	40529.52095	41381.19822	61123.59242	11569.15189	48518.26653	9448.297547	10155.04711	10428.97893	10709.68156	54025.50986	50353.5507	54474.62527	52770.47673	54380.16829	54151.34498	54760.25544
980.60714_7.115	6341.430802	49261.35694	30504.38761	8124.54144	8486.619926	7341.226257	9165.593311	28489.59705	25392.23959	19356.42265	10470.67224	59063.64288	9671.213002	31105.97731	38178.79479	36408.19153	9759.434717	8821.763243	31820.15487	7413.034005	7350.627546	15296.13401	23637.79098	16019.57237	7751.916443	54323.53135	70013.60375	14196.39381	16704.40155	8326.944669	10998.46621	8685.237296	10341.60085	25515.07265	26913.25777	26612.21542	27003.15838	24471.74424	26897.52984	25713.67614
1174.66648_2.816	41888.35119	27578.22515	31779.09204	36823.6319	27483.40879	24489.64995	27952.95279	60685.53187	16111.43629	36839.99916	21184.95658	49963.89198	21581.93503	21334.15634	43772.08365	72313.36221	34423.24465	30858.56275	42691.81954	33332.97319	31958.56585	50363.51985	44268.31296	30590.02248	31134.08303	38256.30166	54557.19563	13874.52472	42772.33001	13057.6609	13220.9866	13159.56473	13303.03627	37581.3143	32480.28206	38190.49348	37896.22129	37885.9974	37262.21186	37325.54901
880.52368_2.801	40725.57824	22892.27053	23935.88358	34024.98885	23973.89054	32975.41016	23743.44815	22042.24086	12980.56875	38925.60055	14594.42488	37433.28741	8138.309464	10013.64789	24435.41828	31517.25205	22806.13962	27606.1834	30765.78848	23853.307	31950.2442	43517.58824	22858.50524	26771.74866	28225.23494	24972.4147	69313.00468	8528.948438	37455.82524	6933.082979	7917.406564	8365.258826	9797.043374	28153.04128	28891.25909	28257.01615	28148.94605	29537.8889	27809.26924	31672.84312
415.3425_1.677	71462.33803	42594.85644	32802.43138	39573.59931	31720.59068	49113.29887	47844.867	41120.0734	18371.78589	72120.25082	29800.56513	40128.01264	10781.30036	12323.5029	39710.24279	51378.2702	37901.9858	26773.63035	59632.82116	35836.38169	58584.91338	41053.8691	35977.46198	32803.511	21314.83395	50270.68563	52288.82937	7400.76525	42370.78623	7152.75815	7695.419659	7846.414846	7599.681852	40169.42649	36124.25672	38604.14238	41264.16032	39511.80065	39342.69007	39153.30275
534.29845_1.38	70852.27092	48842.0662	39747.23916	52218.19436	47204.79636	55077.45974	44822.08954	45366.64302	3485.246914	44002.42496	51221.2898	47136.77218	3844.7887	4444.782147	70901.87401	57134.83474	41293.13248	55461.88332	56030.76881	45872.84748	38359.48386	52770.0649	49412.23083	47345.08287	65718.33639	38848.22712	60155.11446	3455.248147	34501.92029	3282.106952	3230.74874	3550.578053	3646.841516	46917.83968	46376.05434	45906.80553	44998.73393	45339.99877	46589.56739	50036.95144
478.40013_1.537	74037.46732	16989.22695	30388.48511	35990.572	36044.71901	57543.87765	68612.56106	32545.57837	35543.02787	47725.96318	17015.8453	43408.10929	6558.361886	7722.054982	28067.44272	73331.20218	34453.25347	30041.16542	77452.57715	56080.56024	40561.64613	33913.94771	21810.85429	25137.21317	59857.72746	54529.66987	33509.77271	4328.854499	71748.29157	3762.060452	4063.819167	4455.31216	4074.738792	55460.43253	53047.71305	54176.3483	55433.70464	55175.57914	55710.44445	55442.99576
703.4173_3.137	76661.97704	38088.73273	44183.57239	59040.09457	47170.95731	47069.50678	46170.85827	38958.77821	5160.556585	63208.63287	44773.69791	38612.00517	5652.622031	4990.523736	35333.3398	55192.02202	38252.1452	45937.44456	44709.96646	48607.04283	54837.15736	51818.72939	55069.67406	44027.62558	48274.05396	50042.71605	51197.71327	5543.710211	46767.27802	4759.753155	4788.349194	4920.907513	5052.077826	37106.18885	44595.87617	42008.52007	42806.61619	43406.19588	43491.70248	44166.60373
813.64623_2.307	68643.77488	20349.29228	19161.79664	48434.75601	35233.11776	40637.98762	45606.18439	26223.52082	25786.14286	60162.99809	28953.74946	34357.84384	10957.75882	20905.62792	46905.56803	67801.46018	21654.14189	28555.02871	33508.76263	33250.56887	55789.8856	76213.31967	37488.07198	28527.30261	28039.14071	30340.81182	53739.13274	6522.2947	27739.27196	7226.71707	7454.452415	7821.801718	7796.067386	46998.18484	51392.90159	46044.90362	51342.88068	51534.44548	50848.91984	52157.01751
482.42064_4.284	67413.06216	43880.51044	39489.10803	70549.83386	44398.76028	51396.88473	52094.46164	51676.23894	9230.242081	74243.39635	41650.24145	70126.26296	7145.329532	7883.180533	49936.72145	49315.31167	35322.69915	45531.09066	70203.38332	45957.37201	68675.28068	66387.32182	52807.39034	47189.19464	39377.35514	48132.29132	69401.63817	5798.214672	49632.52418	6125.836516	6822.490681	6594.956813	7333.064862	49016.57039	51599.19994	49141.39919	48979.59898	48306.94074	45013.36964	49799.74464
1012.63353_7.129	8090.745432	60717.0885	33907.81925	10031.04513	8207.029139	8373.069203	12914.12298	35176.82838	34200.35289	45706.67854	46638.88923	50514.95237	16482.67696	26964.659	43995.03182	32786.24405	11703.20378	16648.44688	51935.47492	8424.456883	8839.071326	29810.99321	15197.06597	33330.02267	19184.5129	54150.06477	78897.76147	21844.89085	49023.45107	9324.109343	12708.42558	10589.39549	11732.06925	46129.25843	47067.42735	48639.42019	49827.53782	52205.30268	44044.93596	48445.5919
459.38343_3.99	74393.82853	40623.16303	31240.62292	55335.31155	39346.97276	59471.12564	54724.15642	50747.52564	14525.10182	62588.21866	28304.55335	58678.01126	10673.09622	12009.62883	45915.11245	48901.02491	21952.70382	38400.58868	57647.23955	41992.97325	65496.66584	58472.56968	48734.29987	39638.48069	33061.50968	42966.14477	57910.02661	9976.488562	48269.22007	9873.086366	11173.31985	10795.87668	10984.66365	46579.47124	46895.17888	46701.52231	47003.98094	46250.79623	48335.93771	47110.03739
975.66645_2.861	66150.39054	43318.1147	31129.74593	42526.80854	32614.19998	46157.94765	52087.13894	46700.32894	10970.05694	53458.4779	35655.80515	60336.74113	9498.085745	12384.76705	40098.08077	70890.75523	37016.29645	46300.39866	56016.36215	51875.92406	65024.18983	69719.914	61698.93468	38142.27019	45291.05671	51324.98804	65557.3241	10801.52132	50215.24194	7885.938421	7982.605251	8871.658403	8328.596134	47086.64143	36574.65812	46194.88376	47058.29837	48023.58036	47228.36599	45494.07001
1284.71039_4.288	70718.02499	17300.56484	24690.45428	24326.85234	28673.38188	52110.27868	47655.37429	23371.79817	21461.72324	53797.90208	22222.61722	38542.66488	13023.16037	17399.71058	24904.27472	32821.15834	39074.12809	42115.99815	60055.04741	62364.40656	58532.26579	38471.44375	50534.07866	39408.06374	21509.14719	32552.82529	70451.67369	13052.20815	33471.79041	11720.04868	13895.61942	13991.42759	14029.73731	24401.02703	23162.89681	22351.36225	23131.02458	22434.33504	23195.29469	24190.69774
648.42576_2.387	47129.89069	19964.58941	20313.21203	40969.28613	34376.19931	36413.21494	29905.6432	38918.30101	8745.366542	51871.17267	11075.36075	20883.12184	6671.090197	7207.037179	23096.65604	45443.33651	27005.71253	22687.95679	37008.56739	44638.82321	42635.20852	66589.55058	25611.17026	22986.36105	24664.23117	32227.46976	30634.16628	3857.357745	27833.24736	4022.281089	4275.703674	4688.839765	4561.683955	32353.43729	31844.52538	29451.58691	30397.83313	31994.71877	30227.41593	36297.26236
734.52765_3.079	71462.86164	34167.35226	46081.19812	56201.46179	34488.57039	39773.547	51238.9613	56811.78497	6579.658679	48784.96463	34860.84019	55023.392	5497.087167	5304.881376	50145.33374	52566.34965	9974.31028	32808.0818	58151.26556	38456.18236	46582.49681	78006.36775	45190.28353	39059.11887	56152.55404	48572.80016	51520.39665	4419.574903	55220.75781	4614.532272	4983.872585	4430.782619	4660.473885	39577.83487	41159.47746	40631.0801	42755.47455	40436.30449	40369.15498	43853.16219
591.51027_6.252	58991.12221	44547.43724	42510.89794	62134.00504	46572.19023	61510.00095	61730.9306	53572.61049	31622.02395	50264.39052	33124.98284	42462.34281	11089.24761	18644.04642	50719.98786	58242.42991	29324.05315	24673.04104	55735.2043	43976.36622	63475.56967	70135.14073	57643.16209	48900.02205	51767.74426	59889.12119	50366.01904	7377.727376	71754.43365	6042.58226	6439.916868	6397.519703	6248.454441	32949.65188	31647.10795	42080.87754	41223.79247	41162.47492	41713.17221	41271.44413
736.58746_2.37	17153.52581	18564.96973	10727.47853	45727.01084	42173.60342	15301.97694	31385.18224	28936.42108	5524.693714	33156.15808	23439.98472	47025.50581	4095.670906	4957.343219	15969.32081	26297.16742	26334.61248	18542.23974	34514.42291	28731.87265	15586.04314	32214.56396	17161.92153	5920.951166	11686.11889	17620.21846	50437.29023	3345.642964	57291.55563	3580.220501	3777.592053	4465.330419	3658.324953	44090.22169	48291.20766	45090.49214	45759.53564	47929.51791	50297.24021	46069.01872
776.53788_3.104	71760.48637	44241.86857	41405.37309	47963.51405	42849.37182	53392.56007	53450.42857	51229.15734	4493.706874	68067.28029	37670.37365	52871.86846	4245.513142	4641.065121	47832.22237	55100.85948	39282.57573	36804.37453	66065.93798	49756.33232	60664.29503	55344.97614	45387.83482	41178.04401	40054.87721	47760.40939	54420.53031	4082.66609	41079.51198	3916.923318	3987.260013	3946.227325	4263.898313	48737.66578	47064.76908	47193.03168	49178.18906	47042.7728	44553.19715	47031.23419
608.51534_2.541	55445.19632	30472.26395	42651.87732	49735.37094	36653.1141	48561.374	62855.71635	41620.32971	5252.741965	66728.11726	29063.14961	61889.08236	5020.191724	6354.668377	41529.28217	55877.23346	32822.0032	41579.83211	56616.01569	48196.77951	53772.75643	58194.55524	60605.45136	40237.38916	32953.58264	46821.35411	56715.70999	3933.739144	49503.98468	4625.045681	4461.794443	4594.735589	5217.055584	49231.30842	47353.81355	47396.03037	49685.07365	49937.26901	50785.93729	48434.33536
578.44183_3.944	68124.61847	41695.2125	39691.95217	43675.52764	36415.64419	64351.55995	48125.53018	39179.40069	7562.0328	65867.13649	34117.74979	49710.70342	6083.38422	6764.914852	35502.28277	42690.76202	26615.77145	41072.96448	55752.14852	39851.71994	59020.85082	60096.32399	33350.0805	39354.08864	37641.30456	49299.29302	57874.66987	5568.272192	47359.66136	5588.340562	6032.794507	6625.093139	6566.033595	46408.51899	46460.89356	46964.866	47383.59614	45443.97693	46176.675	47987.92995
826.67669_5.75	33428.52942	32315.31404	10174.67056	13918.6125	7837.016433	57100.94927	17394.16405	21809.0041	26135.04912	32356.10439	10078.51785	77745.65101	26402.4439	20265.91608	42970.55642	11256.48304	11437.62078	15165.65114	28722.96413	21980.4733	32423.79076	26201.55625	17331.83343	17387.89049	13549.92893	14013.26633	32562.45511	10451.68394	17699.74522	8004.109208	8151.517022	7859.330781	8091.874253	21798.72775	24436.64818	24870.4312	25111.41884	24437.73472	24212.45831	24068.69131
993.64251_2.781	83177.77149	35091.30712	25727.84173	35083.18811	52254.80899	55186.09635	54263.02255	22685.02276	6846.224843	57955.49707	24547.31704	22479.2457	7083.233419	7408.929253	23770.42058	33168.34017	20145.82018	27620.75547	42359.41682	41075.21828	45711.85483	51423.809	37699.18615	40044.75957	26815.93023	62080.18416	44461.55562	6782.826001	48953.46365	5854.92629	6246.797677	6103.786115	6186.761131	35949.32909	28312.77049	36385.23875	35840.08267	36867.77317	35921.9534	36931.67717
842.60613_6.373	66187.67418	37294.75211	32442.11288	32787.43567	27862.73529	59795.67688	46086.46202	22060.80758	23358.55374	28879.25321	24169.63543	34872.55211	9268.068222	15313.35728	23250.7166	30477.2172	23943.68625	28332.9436	26598.55466	29507.11248	44618.38178	37283.22571	28928.00016	23217.23865	24408.22473	39598.22533	41631.8265	7683.045175	28939.20619	6558.622799	7240.549745	7384.627202	7146.277645	32004.75993	32236.78463	33227.56585	33182.03818	35728.03988	32354.89327	33010.6639
1076.97958_9.926	44692.57951	34605.83295	34075.65991	42130.71144	37229.73966	34716.96822	41897.76522	47963.18894	9454.439454	47778.20072	37341.9325	49448.74117	7101.973331	8391.995436	47483.68282	48891.75127	33594.51627	28160.59628	40953.86636	39251.7315	66514.39947	60598.08827	64151.56409	35289.67233	34535.41448	44305.05465	66393.54085	5008.638703	25790.69415	5869.394359	5862.060249	5938.44874	5520.174436	39047.6193	38556.1758	35741.55436	36612.89251	37607.30791	37976.13274	36671.95995
738.42603_2.773	70773.561	43669.10441	25313.20736	36743.1151	33583.64019	66322.83795	43105.94073	32903.31552	5829.25503	51053.32733	36918.72261	41245.77903	5827.755623	5834.674434	19405.88521	53791.62109	23224.29104	30021.85086	34145.46674	31820.65129	50767.85254	73656.19214	37728.16644	18813.19206	45579.73133	53955.59957	59798.45472	5432.905094	43933.88951	6209.681081	6443.413571	6875.386653	6425.921405	41039.12172	40697.28336	42934.81264	37496.97172	40376.38374	40180.29559	41073.73161
698.49938_2.916	70103.74867	33996.60613	34687.33604	37125.55679	30226.81188	46709.3525	47309.82948	38357.63715	6465.016249	68205.46083	28225.96989	48696.11461	6092.26948	6461.432593	46508.46889	42338.16082	29680.86988	31398.23256	55353.08754	41563.09007	53671.66667	43587.50094	30803.29398	38826.46134	33885.60776	41829.37142	57601.57975	5266.656949	36480.48328	6102.440234	6414.334808	7246.251797	6370.084217	41544.39706	41297.96173	41736.15745	41798.84944	41390.9988	43271.68621	40852.83449
576.48394_3.055	9921.240821	52459.11402	36242.5486	54025.14246	10098.99381	20123.98859	17806.20234	55645.30825	4132.516127	28830.45617	42954.51519	9027.657709	4709.18551	4094.449337	37962.69116	31070.95696	15058.27469	13535.17714	16749.1061	14867.03523	18292.93648	20694.59352	10828.4533	7817.520801	12866.21062	15667.23065	11162.89916	4679.978926	17152.57423	4475.427246	4369.561141	4680.783494	4980.967428	21269.81082	25929.39588	24796.79109	27301.00761	26136.6757	25144.18483	26447.55282
1648.14206_4.203	4139.534213	5050.993752	4504.597889	5798.519777	4500.01721	4521.977844	53783.25211	16863.03943	87071.56423	92726.39384	8165.692226	37297.97565	24556.71395	52278.63169	42510.08164	7148.094995	36109.27312	6299.910526	7007.785392	4494.280793	8274.180132	17899.42037	4896.678347	4206.61509	4359.767538	4873.654593	9345.419105	6653.797011	6003.307797	5063.062939	6296.753621	5831.505274	6718.334778	24456.82027	25588.82949	19600.67766	23561.21942	24920.42758	24718.63602	25631.10299
1280.85373_3.906	57068.6725	33096.9846	35189.04334	47786.11961	33349.4558	41871.50338	43940.24507	43077.35015	7101.035845	49688.57036	35399.29131	48048.86924	5349.626333	6517.783392	49480.25695	56294.59181	48022.22535	42195.89038	50327.03121	57969.91597	59884.98642	56869.35332	64368.10913	36867.55257	44453.35082	47707.15574	71305.87623	4583.244476	46015.11901	4742.930338	5037.49527	5063.773519	5471.287487	40406.39342	40199.65514	39122.08428	40025.16308	41949.695	38644.04371	38999.42092
445.22341_2.894	63168.13772	36934.27054	41223.37044	59888.43297	51382.18289	47340.33355	44664.35543	46976.98071	6455.971444	59011.84889	33950.23772	42814.22236	5885.900213	6205.53539	47350.24137	51779.59661	41788.70716	49328.13478	55651.20656	42077.50383	69359.54223	63694.10573	43651.47322	41915.31421	41497.71496	43469.64106	50985.56358	5670.137686	45157.22868	5719.454755	6018.654797	6717.419385	6456.16844	48608.04654	48442.60141	49104.19338	49080.84378	50612.78503	47988.5448	48899.33138
824.46168_2.8	55669.02517	28018.27209	55696.61363	31049.3954	34632.82525	53955.7588	37340.32232	33031.03519	13954.35989	53879.14891	26556.14329	53301.84618	8389.160528	11090.49953	55915.97383	36135.64224	32002.88693	35696.28134	37791.15218	48250.02183	56391.01401	56590.6301	44692.02493	42173.35136	28768.30469	31228.71043	65880.22704	9049.665367	44400.92352	7095.962208	8103.410551	8561.784226	10027.20575	34587.67854	34401.15136	38848.81435	30194.60597	37671.16199	38403.24426	39480.33505
908.55543_3.04	35349.92025	25388.915	52908.0624	51963.97567	34893.96153	28443.07942	39414.99097	49636.95576	6977.40445	42813.75595	25564.8394	62127.87023	7637.182986	6222.584377	44593.99588	67349.31634	34522.35054	39425.74554	55694.18884	41981.54589	59625.9652	56615.9953	39635.94407	32701.81491	46795.9957	28702.50251	60263.8754	6387.899687	43159.84666	4822.803036	5155.975447	5185.075525	5462.10437	37628.08301	23834.04029	37131.84071	36439.22184	36280.72156	34323.49923	36198.93521
756.46811_3.803	37263.82761	34559.97326	35638.44521	39841.80443	23673.88357	22428.34284	37251.34828	21539.46518	6906.427998	75285.6611	23745.33664	91529.88535	3843.245144	5817.144084	40024.58091	55790.08741	41277.91806	49995.44701	67695.39236	20726.78818	16426.68762	31091.45839	27172.04869	16504.88909	28527.57325	7364.535653	118082.142	2705.127827	34274.96873	3431.893731	4011.741304	3241.823937	4820.969392	38496.84848	36911.12214	35397.55896	34738.17342	36538.52718	29168.08721	26455.50218
788.49487_3.798	45139.08952	36352.58816	37483.22673	38903.10492	25227.35856	41857.37268	44262.22914	45490.32914	7827.572679	58323.68035	35161.96335	48677.64735	5736.170469	6653.312312	37330.31783	41454.06363	30124.96598	38315.86195	55074.11089	38593.68796	41398.03375	42892.54552	36764.21998	39332.14231	28441.31039	61937.96961	64521.10243	5049.490247	44286.12928	4481.362281	6092.687934	4845.624437	6295.215437	37209.51592	42292.68438	41171.62899	42752.78868	44977.47523	41676.92769	40659.07028
1378.11565_9.505	4859.082247	6482.463076	4967.80851	5149.487371	5025.157964	3026.615554	64272.55748	38025.33178	18088.7442	27857.74492	4563.161693	21654.06233	41201.47055	24272.98925	40493.78235	6806.308161	60170.87838	45852.39634	5421.93696	4425.271306	22029.84115	23161.65256	33664.57338	18170.41203	23090.61081	4843.654123	12974.26603	5013.012564	52176.9591	4328.890401	5028.511719	4373.972253	5237.858086	30812.07572	27576.96508	27520.46862	27327.0202	27814.50369	27686.85207	28142.13265
754.44446_2.877	58785.40577	39144.62887	29948.88593	29612.34192	33683.61028	56970.93404	43436.84817	33645.27524	12251.648	59606.00165	36876.06813	33466.51981	9399.750515	10005.12068	41413.13128	41090.7057	25632.26275	30972.03061	48339.65813	56252.99399	44373.02671	48211.14451	55046.63559	31892.0734	28899.80952	39564.73775	50978.60613	8512.102392	29726.25401	9071.074756	9801.292197	9159.527756	10250.63901	39462.88571	39184.43781	39722.80088	40253.39508	35996.37504	37414.71093	46892.1123
674.44468_2.562	20027.83278	25333.09926	22289.17679	27099.88694	19602.47536	22435.64237	59113.00394	44213.08623	7471.350816	21187.32291	16859.09697	28633.18939	5944.886108	7550.13149	51960.22289	31982.57401	65011.42335	23042.29036	28404.2487	23676.06074	29601.00919	35626.66822	21213.62492	25614.63937	26311.8839	16550.95292	36760.41987	4472.522029	32779.45439	4996.477024	4764.42569	5051.032825	5269.647335	24321.76285	22713.7197	21486.3414	21936.97018	21913.42954	22059.95109	22277.22373
564.49905_4.166	67835.93187	40329.24468	29281.86454	57039.33165	40970.44538	55348.44438	34683.73005	38512.66687	17402.11545	28170.24899	38979.58017	20814.27053	9258.737682	11609.42988	38697.02401	44687.12786	26300.80884	40531.99248	61030.10777	37739.55992	67598.55078	63670.74322	54353.12744	38368.89662	36636.33948	35972.29753	60447.42183	6712.535745	42820.79115	5267.606567	5485.016598	6158.138923	6055.765565	38796.44563	40040.00108	41039.34095	39767.83606	38517.78651	38719.19876	38846.70231
658.45004_2.583	59676.81944	20359.74725	41510.87865	27346.82358	27097.54873	46074.54896	54221.37704	33842.88988	7389.376249	45547.30945	35439.62554	37951.8817	4863.671301	7913.747737	26192.16272	33751.48866	21284.97366	29304.63302	37279.58221	19475.16028	37465.1422	50171.50804	24972.85849	44735.29888	36286.7535	47647.49318	59276.90372	3437.168998	40619.43266	3618.571076	3761.667067	3715.985208	4472.679808	38501.62504	38123.21948	39631.56397	34931.28998	38721.19098	37559.83763	35173.50958
730.48124_3.625	62321.28986	39415.10186	25760.94967	30446.46558	21783.79467	50787.48602	38550.37961	30294.02508	6816.55351	70870.37779	17959.33092	33368.74868	6104.951124	5898.247081	29088.7964	34264.69162	17722.25671	28354.92541	35435.32349	26429.67022	39784.07349	35572.89276	29177.99773	26625.2632	24034.85904	40436.32378	39999.08622	5217.856576	28450.24275	5163.323348	5357.679272	5640.081649	5905.202732	27850.59743	29496.15355	28310.42536	28611.07785	31518.72506	28547.20863	21844.42107
474.24861_0.955	52853.01865	23041.98168	42586.8215	51499.804	39713.63747	17731.81481	34951.37409	61473.68361	5289.15769	49336.5799	30910.93064	26297.35762	8275.536255	10134.65025	44399.33292	35651.54706	39844.84076	38786.1768	52204.38376	35507.71195	35079.77213	54800.3029	38094.05377	37646.75602	40468.39876	43285.52507	34174.20438	5946.945502	48915.26945	5970.25372	5650.54422	6321.051474	6030.728498	42313.2624	42503.90426	37946.17456	42204.57078	42446.49957	48026.02917	42096.15577
1921.1019_4.172	4991.675167	4447.669773	4534.558315	4125.625059	3867.322821	3986.221463	63888.20988	11321.52339	36158.88054	30871.60651	4677.158752	37232.00667	15241.46612	43760.00282	39532.78378	6447.738366	45801.23088	4725.391222	5738.632947	4023.773808	14673.96807	8310.686852	4167.661103	4062.192979	4023.928868	4183.661029	5843.136238	5882.878805	6040.241976	3916.364888	4078.005094	4578.458687	4502.346051	19661.62441	18249.81264	19795.00517	18459.97545	18497.36659	11471.26143	22391.02082
1034.90805_5.162	7288.202698	15575.00893	21187.45377	7268.230747	6321.314716	7513.633036	12453.84368	25948.57813	29078.41375	42798.32133	7493.887295	53819.56846	10907.77167	34005.56022	20619.76888	12134.76344	9245.977836	22597.12766	23009.95575	7339.286772	23247.32878	31937.08913	30887.34684	4702.655348	9593.521223	7986.412431	34148.73013	6955.950235	43383.15681	6758.744038	6494.005269	6963.721742	7651.225531	31398.89307	31954.87507	33695.17504	30937.14678	29489.33227	30874.57772	34356.99328
700.46021_2.479	64027.18059	31689.31312	19360.22497	27327.09432	24197.64487	48734.47027	43451.72644	13045.44887	10678.63726	53563.62604	27415.15203	34526.69453	8222.245334	8770.946878	24899.32448	32526.19826	16959.68186	15446.1976	38299.01149	25976.7873	40453.18378	37322.10979	30516.50777	21149.79195	28280.58471	50911.44803	43443.03562	7444.819304	16405.23233	9912.514832	9524.715406	9392.540812	11711.99765	28773.59558	28818.732	28953.62156	28663.05927	29491.45673	28627.75273	28947.25721
1228.7514_4.453	17084.82832	21950.76567	27970.43938	41616.05448	32858.3333	30639.49099	33571.78932	22088.61855	21373.69557	17366.74168	23498.76837	11219.06054	6520.48326	11517.42666	25224.10229	68263.86943	26180.12052	20661.0105	22584.47439	50196.2472	35234.55019	51423.71189	32342.77816	37062.92254	42209.68514	27296.92026	50719.79812	4595.096901	37342.69316	3459.009052	3936.147365	3512.427707	3424.262499	31717.32842	36359.23387	34545.34683	37137.48239	35290.1878	35561.43519	35657.82701
1146.63528_2.625	61869.18059	30005.03799	57701.44768	32541.55643	37021.15957	16050.73883	30947.98293	52354.85079	5741.216414	20184.94069	14098.45541	40701.76356	5640.131341	6032.048708	23562.57744	39982.36551	25457.16708	29649.40561	15700.09422	22973.86269	18963.33147	17562.8075	22519.14035	31357.45702	11980.50707	12427.79853	58044.81929	4618.887805	37570.8982	4976.756901	4376.995729	5062.251983	4834.374292	40313.47676	41081.28342	41860.7691	40750.52563	42489.9276	42228.10511	42048.66796
653.33289_1.595	23560.79749	16881.85581	11960.24236	18297.49408	13516.4808	11599.47203	23517.4064	27217.01497	48995.3835	222972.0281	27298.65228	112381.0919	31372.14089	29357.72903	65411.46452	29781.38517	23295.09898	50193.70029	63032.23414	15774.71542	18137.19374	18679.52816	8728.246754	22830.22373	17930.08142	11276.49132	86348.02212	3633.602669	19090.8442	9759.035814	10877.7765	5097.291241	3780.515544	43592.58591	44382.01282	45634.06671	41220.12071	40378.30073	37493.61739	33921.48514
575.39753_3.182	57643.46253	39919.46207	28903.79901	63068.99539	56469.4028	52357.26746	40415.92396	29698.91431	18974.98708	31614.1423	39769.86343	50431.65856	20208.19193	24062.04978	32327.33665	23096.71511	30771.07516	44839.14738	48043.05173	43216.36354	63144.33163	61747.76763	48560.90266	34004.00369	33310.39066	39602.98637	59640.43842	10661.47661	46859.0942	4995.965924	7270.332184	6218.612406	10013.28001	52843.29206	52882.29445	52881.9289	47995.97247	51061.1494	54319.0235	54059.48852
1166.63157_2.594	29945.50217	29241.22319	21826.56779	69292.88836	24989.63985	54513.85073	25156.80261	47551.77829	5090.16806	34070.62244	12539.45439	23796.84692	5928.344521	5890.629299	30611.67713	34522.73321	29884.25218	21644.18725	54166.2748	22395.79808	34201.23145	60477.26175	33374.76552	24801.81265	67650.86212	16397.95192	18832.73407	4400.007643	19244.67202	4063.402494	4498.122926	5167.459185	4659.172858	37099.82522	40764.32367	38507.78646	42650.46583	39528.03706	44079.96626	44486.35294
467.34415_1.858	44987.44507	18603.76985	27159.8495	26892.80029	17634.91631	39042.95935	22451.76098	37162.12295	13452.32985	42752.54723	13059.0847	19944.16402	9259.510674	12562.64786	29522.45566	29443.31518	21813.07013	18929.68619	50055.02807	29615.4898	30574.69997	63330.84218	36025.19027	27419.41005	19261.00961	26166.71402	49622.15882	5599.557214	29888.09105	4954.288265	5608.70097	5680.568672	5539.186124	17428.01599	17600.25892	18403.50348	17210.11198	17267.63095	17401.75237	17016.32261
